originalid,year,colenr
3969,2004,3. 4-year college
3791,2004,2. 2-year college 
1977,2004,1. Not enrolled
3608,2004,1. Not enrolled
2997,2004,1. Not enrolled
3003,2004,1. Not enrolled
3917,2004,1. Not enrolled
3953,2004,1. Not enrolled
230,2004,3. 4-year college
7435,2004,1. Not enrolled
3401,2004,1. Not enrolled
1484,2004,1. Not enrolled
5135,2004,1. Not enrolled
6522,2004,1. Not enrolled
2530,2004,1. Not enrolled
4309,2004,2. 2-year college 
2940,2004,1. Not enrolled
2445,2004,1. Not enrolled
5429,2004,1. Not enrolled
2760,2004,1. Not enrolled
2194,2004,1. Not enrolled
1036,2004,1. Not enrolled
4040,2004,1. Not enrolled
4703,2004,1. Not enrolled
6251,2004,3. 4-year college
5605,2004,3. 4-year college
1196,2004,1. Not enrolled
3795,2004,1. Not enrolled
8255,2004,1. Not enrolled
1100,2004,1. Not enrolled
5362,2004,1. Not enrolled
5630,2004,1. Not enrolled
6687,2004,1. Not enrolled
5076,2004,1. Not enrolled
2038,2004,1. Not enrolled
1377,2004,1. Not enrolled
7545,2004,1. Not enrolled
7262,2004,2. 2-year college 
7555,2004,2. 2-year college 
7848,2004,1. Not enrolled
3949,2004,1. Not enrolled
7741,2004,1. Not enrolled
7297,2004,1. Not enrolled
5052,2004,1. Not enrolled
3230,2004,1. Not enrolled
5976,2004,2. 2-year college 
6158,2004,2. 2-year college 
6806,2004,1. Not enrolled
6515,2004,1. Not enrolled
8993,2004,3. 4-year college
1361,2004,3. 4-year college
6311,2004,1. Not enrolled
4583,2004,3. 4-year college
7321,2004,1. Not enrolled
5048,2004,1. Not enrolled
384,2004,
7600,2004,1. Not enrolled
3438,2004,1. Not enrolled
107,2004,1. Not enrolled
4390,2004,1. Not enrolled
6074,2004,1. Not enrolled
1471,2004,1. Not enrolled
4581,2004,2. 2-year college 
8627,2004,1. Not enrolled
996,2004,1. Not enrolled
1659,2004,1. Not enrolled
1095,2004,1. Not enrolled
5856,2004,1. Not enrolled
8468,2004,1. Not enrolled
8022,2004,1. Not enrolled
1212,2004,1. Not enrolled
3975,2004,
4681,2004,1. Not enrolled
842,2004,3. 4-year college
6015,2004,1. Not enrolled
1766,2004,1. Not enrolled
8930,2004,1. Not enrolled
3477,2004,1. Not enrolled
2548,2004,1. Not enrolled
4792,2004,1. Not enrolled
643,2004,1. Not enrolled
3192,2004,3. 4-year college
3407,2004,2. 2-year college 
5035,2004,1. Not enrolled
3703,2004,3. 4-year college
8264,2004,1. Not enrolled
4322,2004,1. Not enrolled
5570,2004,1. Not enrolled
5853,2004,2. 2-year college 
5192,2004,3. 4-year college
1771,2004,1. Not enrolled
3589,2004,1. Not enrolled
4781,2004,1. Not enrolled
4826,2004,1. Not enrolled
6206,2004,1. Not enrolled
7881,2004,1. Not enrolled
706,2004,1. Not enrolled
8557,2004,1. Not enrolled
2338,2004,3. 4-year college
1071,2004,1. Not enrolled
2485,2004,1. Not enrolled
4880,2004,1. Not enrolled
1853,2004,3. 4-year college
760,2004,3. 4-year college
8689,2004,1. Not enrolled
7487,2004,1. Not enrolled
5906,2004,3. 4-year college
507,2004,1. Not enrolled
6892,2004,1. Not enrolled
4264,2004,3. 4-year college
3820,2004,1. Not enrolled
8630,2004,1. Not enrolled
284,2004,3. 4-year college
2271,2004,1. Not enrolled
4928,2004,
7749,2004,1. Not enrolled
1345,2004,3. 4-year college
2283,2004,1. Not enrolled
167,2004,1. Not enrolled
7826,2004,1. Not enrolled
8281,2004,1. Not enrolled
6662,2004,1. Not enrolled
4403,2004,1. Not enrolled
8294,2004,1. Not enrolled
8266,2004,1. Not enrolled
31,2004,1. Not enrolled
234,2004,1. Not enrolled
1620,2004,3. 4-year college
5109,2004,1. Not enrolled
6315,2004,3. 4-year college
3176,2004,3. 4-year college
1608,2004,
3313,2004,1. Not enrolled
8687,2004,1. Not enrolled
4895,2004,3. 4-year college
725,2004,3. 4-year college
4935,2004,3. 4-year college
5506,2004,1. Not enrolled
7468,2004,3. 4-year college
4450,2004,3. 4-year college
4461,2004,1. Not enrolled
5842,2004,3. 4-year college
6048,2004,3. 4-year college
3066,2004,3. 4-year college
6371,2004,1. Not enrolled
8082,2004,1. Not enrolled
3239,2004,3. 4-year college
713,2004,1. Not enrolled
6013,2004,1. Not enrolled
7072,2004,1. Not enrolled
369,2004,
1586,2004,3. 4-year college
1874,2004,2. 2-year college 
2956,2004,2. 2-year college 
753,2004,1. Not enrolled
4161,2004,3. 4-year college
4711,2004,1. Not enrolled
3271,2004,1. Not enrolled
6631,2004,1. Not enrolled
2891,2004,1. Not enrolled
4870,2004,1. Not enrolled
8532,2004,1. Not enrolled
337,2004,3. 4-year college
3704,2004,1. Not enrolled
4804,2004,3. 4-year college
5313,2004,1. Not enrolled
2346,2004,1. Not enrolled
4107,2004,1. Not enrolled
3301,2004,1. Not enrolled
1403,2004,1. Not enrolled
5719,2004,3. 4-year college
5878,2004,1. Not enrolled
2051,2004,4. Graduate program
130,2004,3. 4-year college
8973,2004,2. 2-year college 
6656,2004,1. Not enrolled
3451,2004,1. Not enrolled
8241,2004,3. 4-year college
3930,2004,1. Not enrolled
2539,2004,
4758,2004,1. Not enrolled
5253,2004,
3306,2004,1. Not enrolled
3256,2004,1. Not enrolled
7617,2004,1. Not enrolled
3737,2004,1. Not enrolled
1520,2004,1. Not enrolled
5196,2004,3. 4-year college
4419,2004,1. Not enrolled
6586,2004,1. Not enrolled
3263,2004,1. Not enrolled
4043,2004,1. Not enrolled
2171,2004,3. 4-year college
1539,2004,1. Not enrolled
4119,2004,1. Not enrolled
3812,2004,1. Not enrolled
5571,2004,1. Not enrolled
741,2004,4. Graduate program
7248,2004,1. Not enrolled
5885,2004,1. Not enrolled
3753,2004,1. Not enrolled
2373,2004,3. 4-year college
4896,2004,1. Not enrolled
1297,2004,1. Not enrolled
288,2004,1. Not enrolled
5075,2004,3. 4-year college
8808,2004,2. 2-year college 
7748,2004,1. Not enrolled
4035,2004,1. Not enrolled
1932,2004,1. Not enrolled
1998,2004,3. 4-year college
6114,2004,1. Not enrolled
1029,2004,1. Not enrolled
7230,2004,1. Not enrolled
5468,2004,1. Not enrolled
4306,2004,
473,2004,1. Not enrolled
1010,2004,2. 2-year college 
2477,2004,1. Not enrolled
2293,2004,1. Not enrolled
1726,2004,
7016,2004,1. Not enrolled
4069,2004,1. Not enrolled
7292,2004,1. Not enrolled
4032,2004,1. Not enrolled
5298,2004,1. Not enrolled
6853,2004,
6399,2004,3. 4-year college
408,2004,1. Not enrolled
914,2004,1. Not enrolled
3530,2004,1. Not enrolled
1920,2004,2. 2-year college 
3002,2004,1. Not enrolled
4008,2004,3. 4-year college
997,2004,1. Not enrolled
3395,2004,3. 4-year college
6685,2004,1. Not enrolled
6822,2004,1. Not enrolled
901,2004,3. 4-year college
6282,2004,1. Not enrolled
1562,2004,1. Not enrolled
4545,2004,1. Not enrolled
7952,2004,2. 2-year college 
7289,2004,2. 2-year college 
1901,2004,1. Not enrolled
4108,2004,3. 4-year college
8823,2004,1. Not enrolled
4138,2004,3. 4-year college
8579,2004,1. Not enrolled
5353,2004,3. 4-year college
2703,2004,1. Not enrolled
2163,2004,1. Not enrolled
8295,2004,1. Not enrolled
3184,2004,1. Not enrolled
1260,2004,1. Not enrolled
7832,2004,1. Not enrolled
4952,2004,1. Not enrolled
766,2004,
2329,2004,1. Not enrolled
8502,2004,1. Not enrolled
7459,2004,
3997,2004,1. Not enrolled
7196,2004,1. Not enrolled
8862,2004,1. Not enrolled
6346,2004,1. Not enrolled
1982,2004,1. Not enrolled
3472,2004,3. 4-year college
7514,2004,1. Not enrolled
7893,2004,1. Not enrolled
7456,2004,1. Not enrolled
3952,2004,1. Not enrolled
5127,2004,1. Not enrolled
6616,2004,2. 2-year college 
8151,2004,1. Not enrolled
7965,2004,1. Not enrolled
2184,2004,1. Not enrolled
1176,2004,3. 4-year college
5500,2004,3. 4-year college
7540,2004,1. Not enrolled
3809,2004,1. Not enrolled
1675,2004,1. Not enrolled
5721,2004,1. Not enrolled
8584,2004,1. Not enrolled
7251,2004,1. Not enrolled
8365,2004,1. Not enrolled
6218,2004,1. Not enrolled
2753,2004,1. Not enrolled
4313,2004,3. 4-year college
1895,2004,1. Not enrolled
8370,2004,1. Not enrolled
4609,2004,1. Not enrolled
3265,2004,1. Not enrolled
1394,2004,1. Not enrolled
5382,2004,1. Not enrolled
327,2004,3. 4-year college
6095,2004,1. Not enrolled
5796,2004,3. 4-year college
642,2004,3. 4-year college
5750,2004,
5170,2004,1. Not enrolled
1173,2004,3. 4-year college
4782,2004,3. 4-year college
3902,2004,1. Not enrolled
3757,2004,1. Not enrolled
7208,2004,1. Not enrolled
1308,2004,3. 4-year college
8114,2004,1. Not enrolled
8636,2004,1. Not enrolled
4709,2004,1. Not enrolled
8897,2004,1. Not enrolled
727,2004,3. 4-year college
2285,2004,1. Not enrolled
1311,2004,1. Not enrolled
1069,2004,
3981,2004,1. Not enrolled
34,2004,2. 2-year college 
7080,2004,3. 4-year college
5079,2004,1. Not enrolled
2934,2004,1. Not enrolled
8329,2004,3. 4-year college
2704,2004,1. Not enrolled
4498,2004,1. Not enrolled
3157,2004,3. 4-year college
3024,2004,3. 4-year college
2897,2004,1. Not enrolled
6741,2004,1. Not enrolled
4978,2004,1. Not enrolled
1302,2004,1. Not enrolled
4412,2004,3. 4-year college
6621,2004,2. 2-year college 
7499,2004,2. 2-year college 
357,2004,1. Not enrolled
2591,2004,3. 4-year college
4021,2004,1. Not enrolled
8813,2004,3. 4-year college
1288,2004,1. Not enrolled
2156,2004,1. Not enrolled
5070,2004,1. Not enrolled
813,2004,1. Not enrolled
8732,2004,1. Not enrolled
3311,2004,1. Not enrolled
6434,2004,1. Not enrolled
2533,2004,1. Not enrolled
970,2004,3. 4-year college
3169,2004,1. Not enrolled
5944,2004,1. Not enrolled
1356,2004,1. Not enrolled
1261,2004,2. 2-year college 
4883,2004,2. 2-year college 
8648,2004,1. Not enrolled
2782,2004,1. Not enrolled
626,2004,1. Not enrolled
8420,2004,1. Not enrolled
6231,2004,1. Not enrolled
6294,2004,2. 2-year college 
4869,2004,1. Not enrolled
2145,2004,1. Not enrolled
5670,2004,3. 4-year college
788,2004,3. 4-year college
7232,2004,1. Not enrolled
4438,2004,1. Not enrolled
7959,2004,1. Not enrolled
459,2004,2. 2-year college 
499,2004,
1388,2004,1. Not enrolled
933,2004,1. Not enrolled
3346,2004,2. 2-year college 
2594,2004,3. 4-year college
5883,2004,1. Not enrolled
3706,2004,
2511,2004,1. Not enrolled
469,2004,1. Not enrolled
5020,2004,1. Not enrolled
3261,2004,1. Not enrolled
958,2004,1. Not enrolled
503,2004,1. Not enrolled
3948,2004,
2851,2004,1. Not enrolled
5561,2004,1. Not enrolled
6359,2004,1. Not enrolled
7799,2004,2. 2-year college 
2081,2004,3. 4-year college
6509,2004,3. 4-year college
1278,2004,1. Not enrolled
2985,2004,3. 4-year college
1961,2004,1. Not enrolled
1267,2004,3. 4-year college
3643,2004,3. 4-year college
335,2004,1. Not enrolled
749,2004,2. 2-year college 
3355,2004,1. Not enrolled
7222,2004,1. Not enrolled
6683,2004,3. 4-year college
4288,2004,3. 4-year college
8780,2004,1. Not enrolled
8177,2004,1. Not enrolled
3098,2004,1. Not enrolled
6606,2004,1. Not enrolled
4296,2004,3. 4-year college
1584,2004,1. Not enrolled
4030,2004,1. Not enrolled
452,2004,1. Not enrolled
2506,2004,1. Not enrolled
8185,2004,2. 2-year college 
4305,2004,1. Not enrolled
426,2004,1. Not enrolled
2322,2004,1. Not enrolled
3843,2004,1. Not enrolled
1246,2004,1. Not enrolled
5466,2004,1. Not enrolled
3921,2004,1. Not enrolled
6325,2004,3. 4-year college
2347,2004,3. 4-year college
3159,2004,1. Not enrolled
927,2004,1. Not enrolled
7568,2004,1. Not enrolled
4598,2004,2. 2-year college 
4874,2004,1. Not enrolled
3383,2004,
1609,2004,1. Not enrolled
3214,2004,1. Not enrolled
6044,2004,1. Not enrolled
7150,2004,1. Not enrolled
6183,2004,2. 2-year college 
3308,2004,1. Not enrolled
8489,2004,1. Not enrolled
2018,2004,1. Not enrolled
6320,2004,1. Not enrolled
1729,2004,1. Not enrolled
7269,2004,1. Not enrolled
2412,2004,
7559,2004,1. Not enrolled
7763,2004,1. Not enrolled
6017,2004,1. Not enrolled
4454,2004,1. Not enrolled
666,2004,1. Not enrolled
3736,2004,3. 4-year college
1032,2004,3. 4-year college
1513,2004,1. Not enrolled
810,2004,1. Not enrolled
3542,2004,2. 2-year college 
6735,2004,1. Not enrolled
3745,2004,3. 4-year college
1270,2004,1. Not enrolled
1411,2004,1. Not enrolled
4406,2004,3. 4-year college
8285,2004,3. 4-year college
7745,2004,1. Not enrolled
2775,2004,3. 4-year college
6181,2004,2. 2-year college 
3978,2004,4. Graduate program
1030,2004,1. Not enrolled
4967,2004,1. Not enrolled
8785,2004,1. Not enrolled
3434,2004,1. Not enrolled
1197,2004,1. Not enrolled
2309,2004,3. 4-year college
575,2004,1. Not enrolled
5895,2004,2. 2-year college 
3033,2004,1. Not enrolled
8699,2004,1. Not enrolled
7062,2004,
7497,2004,2. 2-year college 
6292,2004,1. Not enrolled
6195,2004,1. Not enrolled
4850,2004,1. Not enrolled
4095,2004,1. Not enrolled
3830,2004,1. Not enrolled
881,2004,1. Not enrolled
318,2004,
4621,2004,1. Not enrolled
2664,2004,1. Not enrolled
8872,2004,1. Not enrolled
4611,2004,1. Not enrolled
2000,2004,1. Not enrolled
8939,2004,1. Not enrolled
1391,2004,1. Not enrolled
4345,2004,1. Not enrolled
7201,2004,1. Not enrolled
3674,2004,3. 4-year college
3957,2004,3. 4-year college
307,2004,4. Graduate program
3782,2004,1. Not enrolled
5433,2004,1. Not enrolled
4921,2004,1. Not enrolled
2167,2004,3. 4-year college
8857,2004,
709,2004,1. Not enrolled
3951,2004,1. Not enrolled
6782,2004,3. 4-year college
7690,2004,3. 4-year college
4055,2004,1. Not enrolled
2274,2004,1. Not enrolled
8323,2004,1. Not enrolled
3936,2004,1. Not enrolled
7120,2004,1. Not enrolled
6982,2004,1. Not enrolled
629,2004,1. Not enrolled
4271,2004,1. Not enrolled
8595,2004,1. Not enrolled
8598,2004,1. Not enrolled
8927,2004,1. Not enrolled
5405,2004,1. Not enrolled
7673,2004,1. Not enrolled
1306,2004,1. Not enrolled
7683,2004,1. Not enrolled
4226,2004,1. Not enrolled
2263,2004,1. Not enrolled
2162,2004,3. 4-year college
223,2004,3. 4-year college
6882,2004,3. 4-year college
7566,2004,
2656,2004,1. Not enrolled
1429,2004,1. Not enrolled
5884,2004,1. Not enrolled
5875,2004,1. Not enrolled
1200,2004,1. Not enrolled
3233,2004,1. Not enrolled
5176,2004,3. 4-year college
7124,2004,1. Not enrolled
5274,2004,1. Not enrolled
3439,2004,1. Not enrolled
4431,2004,1. Not enrolled
6331,2004,1. Not enrolled
4916,2004,3. 4-year college
6344,2004,3. 4-year college
1778,2004,1. Not enrolled
2064,2004,1. Not enrolled
451,2004,1. Not enrolled
6061,2004,1. Not enrolled
1838,2004,3. 4-year college
1533,2004,1. Not enrolled
5555,2004,1. Not enrolled
5713,2004,3. 4-year college
3173,2004,1. Not enrolled
5707,2004,1. Not enrolled
1894,2004,1. Not enrolled
6363,2004,1. Not enrolled
2841,2004,3. 4-year college
4828,2004,2. 2-year college 
1531,2004,3. 4-year college
3156,2004,1. Not enrolled
2606,2004,1. Not enrolled
5583,2004,1. Not enrolled
8454,2004,2. 2-year college 
8834,2004,1. Not enrolled
4038,2004,1. Not enrolled
6550,2004,3. 4-year college
7782,2004,
1890,2004,2. 2-year college 
7128,2004,
4507,2004,
4267,2004,1. Not enrolled
1822,2004,
1968,2004,1. Not enrolled
4367,2004,2. 2-year college 
7175,2004,1. Not enrolled
1333,2004,
5934,2004,2. 2-year college 
5377,2004,1. Not enrolled
4837,2004,3. 4-year college
8089,2004,2. 2-year college 
4236,2004,3. 4-year college
990,2004,1. Not enrolled
8847,2004,1. Not enrolled
6828,2004,1. Not enrolled
4853,2004,3. 4-year college
2894,2004,3. 4-year college
4693,2004,1. Not enrolled
6007,2004,1. Not enrolled
7421,2004,1. Not enrolled
7028,2004,1. Not enrolled
5739,2004,3. 4-year college
5872,2004,1. Not enrolled
4100,2004,3. 4-year college
4174,2004,2. 2-year college 
2663,2004,1. Not enrolled
1015,2004,
7988,2004,1. Not enrolled
2009,2004,1. Not enrolled
7408,2004,1. Not enrolled
7025,2004,1. Not enrolled
4495,2004,1. Not enrolled
2584,2004,2. 2-year college 
5996,2004,1. Not enrolled
6883,2004,1. Not enrolled
1691,2004,1. Not enrolled
5278,2004,1. Not enrolled
8714,2004,1. Not enrolled
3368,2004,3. 4-year college
1759,2004,1. Not enrolled
8992,2004,1. Not enrolled
1477,2004,1. Not enrolled
8664,2004,
603,2004,1. Not enrolled
8165,2004,1. Not enrolled
5802,2004,3. 4-year college
853,2004,2. 2-year college 
7045,2004,1. Not enrolled
6518,2004,1. Not enrolled
3512,2004,1. Not enrolled
5320,2004,3. 4-year college
4619,2004,2. 2-year college 
8459,2004,1. Not enrolled
6566,2004,
8252,2004,1. Not enrolled
5280,2004,3. 4-year college
2999,2004,1. Not enrolled
3476,2004,2. 2-year college 
1736,2004,1. Not enrolled
5674,2004,1. Not enrolled
2049,2004,1. Not enrolled
5404,2004,1. Not enrolled
6719,2004,3. 4-year college
368,2004,1. Not enrolled
3235,2004,3. 4-year college
3510,2004,1. Not enrolled
131,2004,
195,2004,1. Not enrolled
6334,2004,3. 4-year college
6966,2004,3. 4-year college
6116,2004,1. Not enrolled
2327,2004,1. Not enrolled
7266,2004,1. Not enrolled
794,2004,3. 4-year college
7704,2004,1. Not enrolled
7510,2004,1. Not enrolled
1526,2004,1. Not enrolled
7148,2004,3. 4-year college
7010,2004,1. Not enrolled
662,2004,1. Not enrolled
4278,2004,3. 4-year college
6733,2004,3. 4-year college
8424,2004,1. Not enrolled
637,2004,3. 4-year college
8299,2004,1. Not enrolled
2366,2004,1. Not enrolled
7643,2004,2. 2-year college 
3528,2004,1. Not enrolled
1461,2004,2. 2-year college 
1112,2004,3. 4-year college
3860,2004,1. Not enrolled
1933,2004,3. 4-year college
8985,2004,1. Not enrolled
27,2004,1. Not enrolled
1906,2004,1. Not enrolled
4815,2004,3. 4-year college
1709,2004,1. Not enrolled
1457,2004,3. 4-year college
8056,2004,1. Not enrolled
418,2004,3. 4-year college
5911,2004,2. 2-year college 
5845,2004,1. Not enrolled
6912,2004,1. Not enrolled
2521,2004,1. Not enrolled
8900,2004,2. 2-year college 
8588,2004,1. Not enrolled
8339,2004,1. Not enrolled
6276,2004,1. Not enrolled
7803,2004,3. 4-year college
226,2004,1. Not enrolled
3210,2004,3. 4-year college
5431,2004,
2138,2004,1. Not enrolled
5093,2004,1. Not enrolled
6780,2004,1. Not enrolled
7904,2004,3. 4-year college
1643,2004,
7707,2004,1. Not enrolled
3618,2004,1. Not enrolled
506,2004,
4105,2004,3. 4-year college
5185,2004,1. Not enrolled
5692,2004,1. Not enrolled
8715,2004,1. Not enrolled
311,2004,3. 4-year college
1076,2004,1. Not enrolled
462,2004,1. Not enrolled
6073,2004,1. Not enrolled
3122,2004,1. Not enrolled
7031,2004,1. Not enrolled
3897,2004,1. Not enrolled
3920,2004,1. Not enrolled
4022,2004,3. 4-year college
4275,2004,1. Not enrolled
3859,2004,1. Not enrolled
4976,2004,1. Not enrolled
7403,2004,3. 4-year college
484,2004,3. 4-year college
7841,2004,1. Not enrolled
1654,2004,1. Not enrolled
7472,2004,1. Not enrolled
3977,2004,1. Not enrolled
7183,2004,3. 4-year college
3771,2004,3. 4-year college
5951,2004,1. Not enrolled
4318,2004,1. Not enrolled
7197,2004,1. Not enrolled
4248,2004,1. Not enrolled
9011,2004,1. Not enrolled
2866,2004,1. Not enrolled
734,2004,3. 4-year college
2021,2004,
7927,2004,1. Not enrolled
1547,2004,1. Not enrolled
1918,2004,2. 2-year college 
1462,2004,3. 4-year college
6767,2004,3. 4-year college
3743,2004,1. Not enrolled
5664,2004,1. Not enrolled
775,2004,1. Not enrolled
1381,2004,
2493,2004,3. 4-year college
4659,2004,
6816,2004,1. Not enrolled
4724,2004,3. 4-year college
7570,2004,1. Not enrolled
1635,2004,1. Not enrolled
6945,2004,2. 2-year college 
1971,2004,1. Not enrolled
6305,2004,3. 4-year college
2514,2004,1. Not enrolled
501,2004,
8867,2004,1. Not enrolled
3822,2004,4. Graduate program
6171,2004,2. 2-year college 
8870,2004,2. 2-year college 
7676,2004,1. Not enrolled
3099,2004,3. 4-year college
8492,2004,1. Not enrolled
8667,2004,1. Not enrolled
971,2004,3. 4-year college
492,2004,3. 4-year college
3327,2004,1. Not enrolled
5801,2004,1. Not enrolled
8977,2004,1. Not enrolled
8093,2004,1. Not enrolled
6362,2004,3. 4-year college
3991,2004,1. Not enrolled
2947,2004,1. Not enrolled
7967,2004,1. Not enrolled
7834,2004,1. Not enrolled
3116,2004,1. Not enrolled
2547,2004,1. Not enrolled
2314,2004,1. Not enrolled
8501,2004,1. Not enrolled
3011,2004,1. Not enrolled
4000,2004,1. Not enrolled
7136,2004,1. Not enrolled
2248,2004,3. 4-year college
7713,2004,1. Not enrolled
7476,2004,3. 4-year college
5837,2004,1. Not enrolled
763,2004,1. Not enrolled
8846,2004,1. Not enrolled
9002,2004,2. 2-year college 
1621,2004,1. Not enrolled
5886,2004,1. Not enrolled
5933,2004,1. Not enrolled
2328,2004,3. 4-year college
4585,2004,1. Not enrolled
6819,2004,1. Not enrolled
5959,2004,1. Not enrolled
2052,2004,3. 4-year college
2340,2004,1. Not enrolled
6627,2004,1. Not enrolled
6481,2004,3. 4-year college
7766,2004,1. Not enrolled
