id,citation
137259,"Saisselin, Rémy Gilbert. “Portrait in History: Some Connections between Art and Literature.” <em>Apollo: The International Magazine for Collectors</em> 78 (October 1963): 281–88."
137259,"Borea, E. ""Notiziario: Style, Truth, and the Portrait."" <em>Arte Antica e Moderna </em>24 (Ottobre-Dicembre 1963): 7-8."
137259,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art/1966</em>. Cleveland, OH: The Cleveland Museum of Art, 1966."
137259,"<em>Courbet dans les Collections Privées Françaises ... 5 mai-25 juin 1966, [Galerie] Claude Aubry ... Paris. </em>Paris: Galerie C. Aubry, 1966."
137259,"Aymar, Gordon Christian. <em>The Art of Portrait Painting; Portraits Through the Centuries As Seen Through the Eyes of a Practicing Portrait Painter</em>. Philadelphia, PA: Chilton Book Co, 1967."
137259,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art/1969</em>. Cleveland, OH: The Cleveland Museum of Art, 1969."
137259,"Laclotte, Michel, Palma Bucarelli, and Hélène Toussaint. <em>Gustave Courbet (1819-1877)</em>. Rome. Italy: De Luca, 1969."
137259,"Bonniot, Roger. <em>Gustave Courbet en Saintonge, 1862-1863</em>. Paris, France: C. Klincksieck, 1973."
137259,"Champa, Kermit Swiler. <em>Studies in Early Impressionism</em>. New Haven, CT: Yale University Press, 1973."
137259,"Daber, Alfred. <em>Courbet, 1819-1877: </em>Paris, France: Galerie Daber, 1975."
137259,"Toussaint, Hélène. <em>Gustave Courbet: 1819-1877 : [exposition organisée par la Réunion des musées nationaux et l'Arts Council of Great Britain], Grand Palais, 30 septembre 1977-2 janvier 1978 : [catalogue</em>. Paris, France: Ministère de la culture et de l'environnement, Éditions des musées nationaux, 1977."
137259,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art/1978</em>. Cleveland, OH: The Cleveland Museum of Art, 1978."
137259,"Fernier, Robert. <em>La vie et l'œuvre de Gustave Courbet: catalogue raisonné</em>. Lausanne, Switzerland: Bibliothèque des Arts, 1978."
137259,"Hofmann, Werner, and Klaus Herding. <em>Courbet und Deutschland: [Hamburger Kunsthalle, 19. Oktober-17. Dezember 1978, Städt. Galerie im Städelschen Kunstinst. Frankfurt am Main, 17. Januar-18. März 1979</em>. Köln, Germany: Du Mont, 1978."
137259,"Heilmeier, Hans. ""Von Ingres bis Picasso."" <em>Das Kunstblatt</em> (1978): 277-288."
137259,"Morse, John D. <em>Old Master Paintings in North America: Over 3000 Masterpieces by 50 Great Artists</em>. New York, NY: Abbeville Press, 1979."
137259,"Abe, Yoshio. Courbet. <em>Kūrube</em>. Tōkyō, Japan: Kōdansha, 1981."
137259,"Foucart, Bruno, <em>Courbet</em>. Norwalk, CT: Easton Press, 1983."
137259,"Courthion, Pierre. <em>L'opera completa di Courbet</em>. Milano, Italy: Rizzoli, 1985."
137259,"Faunce, Sarah, and Linda Nochlin. <em>Courbet Reconsidered</em>. Brooklyn, NY: Brooklyn Museum, 1988."
137259,"ten-Doesschate Chu,, Petra. <em>Letters of Gustave Courbet</em>. Chicago, IL: University of Chicago Press, 1992."
137259,"Cleveland Museum of Art. <em>Masterpieces from East and West</em>. New York, NY: Rizzoli International, 1992."
137259,"Abe, Yoshio . <em>Kūrube = Gustave Courbet</em>. Tōkyō, Japan: Asahi Shinbunsha, 1993."
137259,"Chong, Alan. <em>European &amp; American Painting in the Cleveland Museum of Art: A Summary Catalogue. </em>Cleveland, Ohio: Cleveland Museum of Art, 1993."
137259,"Andreotti, Margherita. ""The Joseph Winterbotham Collection."" <em>Art Institute of Chicago Museum Studies</em> 20, no. 2 (1994): 111-92."
137259,"Kostenevich, A. G. <em>Hidden treasures revealed: impressionist masterpieces and other important French paintings preserved by the State Hermitage Museum, St. Petersburg</em>. New York, NY: Ministry of Culture of the Russian Federation, The State Hermitage Museum, St. Petersburg in association with H.N. Abrams, 1995."
137259,"Fernier, Jean-Jacques. <em>Courbet, l'amour--: Baltasar Lobo, sculptures : Christian Welter, un regard amoureux</em>. Ornans, France: Musée Gustave Courbet, 1996."
137259,"ten-Doesschate Chu, Petra, and Jörg Zutter. <em>Courbet: artiste et promoteur de son œuvre</em>. Paris, France: Flammarion, 1998."
137259,"D'Argencourt, Louise and Roger Diederen. <em>The Cleveland Museum of Art: Catalogue of Paintings, Part Four; European Paintings of the 19th Century.</em> Cleveland, OH: The Cleveland Museum of Art, 1999."
137259,"Bajou-Charpentreau, Valérie, and Gustave Courbet. <em>Courbet</em>. Paris, France: A. Biro, 2003."
137259,"Riat, Georges. <em>Gustave Courbet</em>. Ho Chi Minh City, Vietnam: Baseline Co, Ltd., 2008."
141639,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art/1966</em>. Cleveland, OH: The Cleveland Museum of Art, 1966."
141639,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art/1969</em>. Cleveland, OH: The Cleveland Museum of Art, 1969."
141639,"National Endowment for the Arts, and Corcoran Gallery of Art. <em>Wilderness</em>. New York: Printed by Benson Litho; for sale by the Corcoran Gallery of Art, Washington, 1971."
141639,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art/1978</em>. Cleveland, OH: The Cleveland Museum of Art, 1978."
141639,"Carr, Gerald. ""Frederic Edwin Church and Mexico."" In <em>Arte, Historia e Identidad en America: Visiones Comparativas, </em>edited by Gustavo Curiel. Mexico: Universidad Nacional Autonoma de Mexico, 1994."
141639,"Keck, Michaela. <em>Walking in the Wilderness: The Peripatetic Tradition in Nineteenth-Century American Literature and Painting</em>. Heidelberg: Winter, 2006."
141639,"Cole, Mark. ""New Spaces in the Cleveland Museum of Art."" <em>American Art </em>24, no. 2 (Summer 2010)"
141639,"Mitchell, Mark DeSaussure, and George Inness. <em>George Inness in Italy</em>. Philadelphia, PA: Philadelphia Museum of Art, 2011."
141639,"Janson, H. W., Penelope J. E. Davies, and H. W. Janson. <em>Janson's History of Art: The Western Tradition.</em> Upper Saddle River, NJ: Prentice Hall, 2011."
141639,"Raab, Jennifer. <em>Frederic Church: The Art and Science of Detail</em>. New Haven, CT : Yale University Press, 2015."
141639,"Sotheby's (Firm). <em>American Paintings, Works on Paper and Sculpture: The Collection of A. Alfred Taubman, Volume Three.</em> New York: Sotheby's, 2015."
141639,"Avery, Kevin J. <em>Sanford R. Gifford in the Catskills.</em> Catskill, N.Y.: Thomas Cole National Historic Site, 2017."
141639,"Fortenberry, Diane, ed.<em> The Art Museum.</em> London; New York: Phaidon Press, 2017."
141639,"Kornhauser, Elizabeth Mankin. ""Cole's Legacy."" In <em>Thomas Cole's Journey: Atlantic Crossings. </em>Elizabeth Mankin Kornhauserand T. J. Barringer. New York: The Metropolitan Museum of Art, 2018."
141639,"Christie' New York. <em>Post-War and Contemporary Art; Afternoon Session. May 15, 2018.<br></em>"
93014,"Hoffman, Charles Fenno. <em>New-York Mirror, </em>June 1838."
93014,"American Art-Union. <em>Exhibition of the Paintings of the Late Thomas Cole: At the Gallery of the American Art-Union</em>. New York, NY: Snowden &amp; Prall, 1848."
93014,"<em>Catalogue of Paintings, Engravings, &amp;c. &amp;c. at Picture Gallery of the Maryland Historical Society: Second Annual Exhibition, 1849</em>. Baltimore, MD: Printed by J.D. Toy, 1849."
93014,"""The Matthews Sale."" <em>American Art News. </em>12:20 (February 21, 1914)."
93014,"Cleveland Museum of Art. <em>Catalogue of the Inaugural Exhibition, June 6-September 20, 1916</em>. Cleveland, OH: Cleveland Museum of Art, 1916."
93014,"""Matthews Pictures Sold."" <em>American Art News.</em> 14:16 (January 22, 1916)."
93014,"""Accessions."" <em>The Bulletin of the Cleveland Museum of Art. </em>4:4 (April-May 1917)."
93014,"Downes, William Howe. ""American Painters of Mountains."" <em>The American Magazine of Art.</em> 25:4 (October, 1932)."
93014,"Francis, Henry S. ""Thomas Cole: Painter of the Catskill Mountains."" <em>The Bulletin of The Cleveland Museum of Art.</em> 24:7 (July, 1937)."
93014,"Kellner, Sydney. ""The Beginnings of Landscape Painting in America."" <em>Art in America and Elsewhere: An Illustrated Quarterly Magazine.</em> 25 (October, 1938). p. 158-168."
93014,"Carnegie Institute, and Lloyd Goodrich. <em>A Century of American Landscape Painting, 1800 to 1900</em>. Pittsburgh, PA: Carnegie Institute, Department of Fine Arts 1939."
93014,"Nathan, Walter L. ""Thomas Cole and the Romantic Landscape."" <em>Romanticism in America: Papers Contributed to a Symposium Held at The Baltimore Museum of Art.</em> Edited by George Boas, p. 24-63. Baltimore: Johns Hopkins Press, 1940."
93014,"Watson, Jane. ""News and Comment."" <em>Magazine of Art.</em> 33 (May, 1940)."
93014,"Lane, James W. ""This Year the Carnegie National: Pittsburgh's Brilliant Survey of 160 Years of U.S. Painting."" <em>The Art News.</em> 39:4 (26 October 1940). p. 7-18."
93014,"Ault, George. ""Thomas Cole Exhibition at Albany Institute."" <em>Ulster County News</em> (Kingston, NY), November 27, 1941."
93014,"Lesley, Parker. ""Thomas Cole and the Romantic Sensibility."" <em>The Art Quarterly.</em> 5:3 (Summer, 1942). p. 199-221."
93014,"Frankenstein, Alfred. ""Thomas Cole: The Story of a New Local Purchase."" <em>San Francisco Chronicle, </em>January, 1947."
93014,"Devree, Howard. ""Baroque to Modern: A Wide Range of Styles in the New Shows."" <em>The New York Times</em>, January 16, 1949."
93014,"The Cleveland Museum of Art. <em>The Cleveland Museum of Art Handbook.</em> Cleveland, OH: The Cleveland Museum of Art, 1958."
93014,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art/1966</em>. Cleveland, OH: The Cleveland Museum of Art, 1966."
93014,"The Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art/1969</em>. Cleveland, OH: The Cleveland Museum of Art, 1969."
93014,"Hamilton, George Heard. <em>19th and 20th Century Art: Painting, Sculpture, Architecture</em>. New York: H.N. Abrams, 1970."
93014,"Celeste, Adam, Rita Myers, and Adele Z. Silver. <em>An Introduction to American Art in The Cleveland Museum of Art. </em>Cleveland, OH: The Cleveland Museum of Art, 1972."
93014,"Cleveland Museum of Art. ""A Check List: American Paintings and Water Colors of the Eighteenth, Nineteenth, and Early Twentieth Centuries in The Cleveland Museum of Art."" <em>The Bulletin of the Cleveland Museum of Art</em>. 60:1 (January, 1973). pp. 1-36."
93014,"Talbot, William S. ""American Landscape Paintings in The Cleveland Museum of Art."" <em>Antiques</em>. 104:5 (November, 1973). pp. 906-917."
93014,"Barnett, Lincoln. <em>The Ancient Adirondacks.</em> New York: Time-Life Books, 1974."
93014,"Albright-Knox Art Gallery, Detroit Institute of Arts, and Toledo Museum of Art. <em>Heritage and Horizon: American Painting, 1776-1976</em>. Toledo, OH: Toledo Museum of Art, 1976."
93014,"Field, Marta. <em>""</em>Kindred Spirits: George Arms and American Studies Since 1944."" <em>New America. </em>3:2 (Summer/Fall, 1977)."
93014,"Johnson, Mark M. ""American Landscapes."" <em>Arts and Activities. </em>82:4 (December, 1977). pp. 8-33."
93014,"Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art</em>. Cleveland, OH: Cleveland Museum of Art, 1978."
93014,"Millhouse, Barbara Babcock. <em>American Wilderness: The Hudson River School of Painting</em>. Garden City, NY: Doubleday, 1978."
93014,"Zakon, Ronnie L. ""The Romantic Vision."" <em>The Romantic Vision: 19th Century American Landscape Painting in the Walker Art Center Permanent Collection. </em>Minneapolis, MN: Walker Art Center 1978. pp. 6-21."
93014,"Powell, Earl A., III. ""Thomas Cole and the American Landscape Tradition: The Picturesque."" <em>Arts Magazine.</em> 52 (March, 1978). pp. 110-117."
93014,"Meservey, Anne Farmer. ""The Role of Art in American Life: Critics' Views of Native Art and Literature, 1830-1865."" <em>The American Art Journal. </em>10:1 (May, 1978). pp. 72-89."
93014,"Craven, Wayne. ""Thomas Cole and Italy."" <em>The Magazine Antiques</em>. 114:5 (November, 1978). pp. 1014-1027."
93014,"Moore, Janet Gaylord.<em> The Eastern Gate: An Invitation to the Arts of China and Japan</em>. Cleveland: Collins, 1979."
93014,"Cikovsky, Nicolai, Jr. ""'The Ravages of the Axe': The Meaning of the Tree Stump in Nineteenth-Century American Art."" <em>The Art Bulletin.</em> 61:4 (December, 1979). pp. 611-626."
93014,"Wilmerding, John, and Lisa Fellows Andrus. <em>American Light: The Luminist Movement, 1850-1875: Paintings, Drawings, Photographs</em>. Washington, D.C.: National Gallery of Art, 1980."
93014,"Hobbs, Robert Carleton. <em>Robert Smithson: Sculpture</em>. Ithaca, NY: Cornell University Press, 1981."
93014,"Baigell, Matthew. <em>Thomas Cole</em>. New York: Watson-Guptill Publications, 1981."
93014,"Silver, Adele Z. <em>Guide to the Galleries: The Cleveland Museum of Art.</em> 2nd ed., revised. Cleveland, OH: Cleveland Museum of Art, 1981."
93014,"Czestochowski, Joseph S. <em>The American Landscape Tradition: A Study and Gallery of Paintings</em>. New York, NY: E.P. Dutton, 1982."
93014,"Morse, Samuel Finley Breese. <em>Lectures on the Affinity of Painting with the Other Fine Arts</em>, edited by Nicolai Cikovsky. Columbia, MO: University of Missouri Press, 1983."
93014,"Talbot, William S. ""Visions of Landscape: East and West."" <em>The Bulletin of the Cleveland Museum of Art</em>. 70:3 (March, 1983). pp. 112-135."
93014,"Creese, Walter L. <em>The Crowning of the American Landscape: Eight Great Spaces and Their Buildings</em>. Princeton, N.J.: Princeton University Press, 1985."
93014,"Kelly, Franklin. <em>Frederic Edwin Church and the North American Landscape, 1845-60</em>. Ph.D. dissertation, University of Delaware, 1985."
93014,"Avery, Kevin J., Oswaldo Rodriguez Roque, John K. Howat, Doreen Bolger Burke, and Catherine Hoover Voorsanger. <em>American Paradise: The World of the Hudson River School</em>. New York, NY : Metropolitan Museum of Art : H.N. Abrams, 1987."
93014,"Rodrigues Roque, Oswaldo. ""Realism and Idealism in Hudson River School Painting."" <em>Antiques</em> 132:5 (November, 1987). pp. 1096-1109."
93014,"Parry, Ellwood C, III. <em>The Art of Thomas Cole: Ambition and Imagination</em>. Newark, NJ: University of Delaware Press, 1988."
93014,"Roque, Oswaldo Rodriguez. ""The Exaltation of American Landscape Painting."" <em>Nature Rightly Observed: Hudson River School Landscape Paintings from The Metropolitan Museum of Art. </em>Shizuoka-shi: Metoroporitan Bijutsukan Meisaku Nihon Jikkō Iinkaii, 1988."
93014,"Cikovsky, Nicolai, Jr. ""Thomas Cole (1801-1848) Schroon Lake."" <em>American Paintings from the Manoogian Collection</em>. Washington, D.C.: National Gallery of Art, 1989."
93014,"Vance, William L. <em>America's Rome.</em> New Haven, CT: Yale University Press, 1989."
93014,"Minks, Louise. <em>The Hudson River School</em>. New York: Crescent Books, 1989."
93014,"Powell, Earl A. <em>Thomas Cole</em>. New York: H.N. Abrams, 1990."
93014,"Wilkins, David G., and Bernard Schultz. <em>Art Past/Art Present</em>. New York: Abrams, 1990."
93014,"Cleveland Museum of Art. <em>Handbook of the Cleveland Museum of Art</em>. Cleveland, OH: Cleveland Museum of Art, 1991."
93014,"Parry, Ellwood C., III. ""Les Montagnes dans L'Imaginaire de Thomas Cole."" <em>La montagne et ses images du peintre d'Askrésilas à Thomas Cole. </em>Paris: Éditions du CTHS, 1991."
93014,"Clément, Jean-Paul. <em>Chateaubriand et le sentiment de la nature</em>. Châtenay-Malabry: La Vallée aux loups, Maison de Chateaubriand, 1991."
93014,"Robertson, Bruce. ""Frederic A. Whiting: Founding the Museum with Art and Craft."" <em>Object Lessons: Cleveland Creates an Art Museum</em>. Cleveland, OH: Cleveland Museum of Art, 1991."
93014,"Maciejunes, Nannette V., and Norma J. Roberts. <em>A Nation's Legacy: 150 Years of American Art from Ohio Collections</em>. Columbus, OH: Columbus Museum of Art, 1992."
93014,"Truettner, William H., Alan Wallach, and Christine Stansell. <em>Thomas Cole: Landscape into History</em>. New Haven, CT: Yale University Press, 1994."
93014,"Marchetti, Francesca Castria, ed. <em>American Painting. </em>New York: Watson-Guptill Publications, 2002."
93014,"Grabenhorst, T.N. ""A River Runs Through It: Master Artists of the Hudson."" <em>The Compass: The Magazine of the Sea. </em>2 (2004)."
93014,"Grabenhorst, T.N. ""A River Runs Through It: Master Artists of the Hudson,"" <em>The Compass: A Magazine of the Sea, no. 2 (</em>2004):30-35."
